ticker,date,close,volume
PCTY,23/3/2020,79.4,1030514
PCTY,24/3/2020,87.37,673133
PCTY,25/3/2020,92.54,684083
PCTY,26/3/2020,96.72,602598
PCTY,27/3/2020,92.04,344604
PCTY,30/3/2020,91.25,541935
PCTY,31/3/2020,88.32,630184
PCTY,1/4/2020,82.33,1025132
PCTY,2/4/2020,79.9,917077
PCTY,3/4/2020,74.02,1149772
PCTY,6/4/2020,82.37,844551
PCTY,7/4/2020,86.17,980854
PCTY,8/4/2020,93.73,474586
PCTY,9/4/2020,101.01,1370981
PCTY,13/4/2020,95.09,630302
PCTY,14/4/2020,99.98,444667
PCTY,15/4/2020,97.08,329538
PCTY,16/4/2020,87.35,739365
PCTY,17/4/2020,94.885,496525
PCTY,20/4/2020,92.72,354612
PCTY,21/4/2020,85.35,646868
PCTY,22/4/2020,87.44,1089725
PCTY,23/4/2020,86.91,1031275
PCTY,24/4/2020,88.43,523666
PCTY,27/4/2020,92.88,408115
PCTY,28/4/2020,100.02,2428168
PCTY,29/4/2020,112.75,1804185
PCTY,30/4/2020,114.53,6878447
PCTY,1/5/2020,107.14,1444231
PCTY,4/5/2020,108.96,544079
PCTY,5/5/2020,112.77,458466
PCTY,6/5/2020,114.57,503493
PCTY,7/5/2020,121.47,855549
PCTY,8/5/2020,117.42,1280976
PCTY,11/5/2020,120.92,595861
PCTY,12/5/2020,115.34,428902
PCTY,13/5/2020,110.48,699660
PCTY,14/5/2020,111.06,278534
PCTY,15/5/2020,113.59,375661
PCTY,18/5/2020,119.0,627133
PCTY,19/5/2020,120.84,673769
PCTY,20/5/2020,120.21,301496
PCTY,21/5/2020,121.19,319873
PCTY,22/5/2020,117.85,344200
PCTY,26/5/2020,122.49,439325
PCTY,27/5/2020,126.87,583998
PCTY,28/5/2020,125.5,414597
PCTY,29/5/2020,130.005,552860
PCTY,1/6/2020,134.84,513633
PCTY,2/6/2020,136.67,656496
PCTY,3/6/2020,139.91,396141
PCTY,4/6/2020,132.46,490341
PCTY,5/6/2020,138.48,677893
PCTY,8/6/2020,137.99,403999
PCTY,9/6/2020,135.6,277072
PCTY,10/6/2020,134.97,504602
PCTY,11/6/2020,124.44,440147
PCTY,12/6/2020,128.06,333188
PCTY,15/6/2020,131.87,261058
PCTY,16/6/2020,136.25,257287
PCTY,17/6/2020,134.38,504955
PCTY,18/6/2020,143.91,830080
PCTY,19/6/2020,142.2,664539
PCTY,22/6/2020,144.38,344196
PCTY,23/6/2020,146.33,259844
PCTY,24/6/2020,142.76,424060
PCTY,25/6/2020,143.11,546614
PCTY,26/6/2020,142.94,591855
PCTY,29/6/2020,139.56,358451
PCTY,30/6/2020,145.89,622987
PCTY,1/7/2020,150.88,469208
PCTY,2/7/2020,152.99,394650
PCTY,6/7/2020,150.85,453844
PCTY,7/7/2020,143.83,566268
PCTY,8/7/2020,147.9,420239
PCTY,9/7/2020,145.63,533016
PCTY,10/7/2020,144.54,262685
PCTY,13/7/2020,135.36,422264
PCTY,14/7/2020,135.17,411825
PCTY,15/7/2020,137.61,274136
PCTY,16/7/2020,136.14,196004
PCTY,17/7/2020,137.34,276434
PCTY,20/7/2020,140.7,357440
PCTY,21/7/2020,136.09,559311
PCTY,22/7/2020,136.25,306893
PCTY,23/7/2020,135.39,475924
PCTY,24/7/2020,131.96,242394
PCTY,27/7/2020,134.22,229686
PCTY,28/7/2020,131.87,172102
PCTY,29/7/2020,135.29,175011
PCTY,30/7/2020,133.11,206661
PCTY,31/7/2020,133.2,234930
PCTY,3/8/2020,134.75,320280
PCTY,4/8/2020,133.94,354832
PCTY,5/8/2020,138.22,743457
PCTY,6/8/2020,134.41,526979
PCTY,7/8/2020,132.8,754768
PCTY,10/8/2020,133.06,448562
PCTY,11/8/2020,131.16,535542
PCTY,12/8/2020,127.1,1034105
PCTY,13/8/2020,132.86,334625
PCTY,14/8/2020,131.64,228996
PCTY,17/8/2020,132.53,222638
PCTY,18/8/2020,131.99,413710
PCTY,19/8/2020,135.27,450698
PCTY,20/8/2020,138.57,389727
PCTY,21/8/2020,135.57,423673
PCTY,24/8/2020,135.77,231562
PCTY,25/8/2020,138.99,343477
PCTY,26/8/2020,141.59,248289
PCTY,27/8/2020,143.18,288440
PCTY,28/8/2020,146.34,262496
PCTY,31/8/2020,147.25,376348
PCTY,1/9/2020,150.69,341994
PCTY,2/9/2020,150.21,375995
PCTY,3/9/2020,141.71,430225
PCTY,4/9/2020,137.4,396298
PCTY,8/9/2020,139.32,435713
PCTY,9/9/2020,141.8,258835
PCTY,10/9/2020,140.24,236447
PCTY,11/9/2020,137.38,268294
PCTY,14/9/2020,143.88,274448
PCTY,15/9/2020,146.22,266672
PCTY,16/9/2020,147.01,354542
PCTY,17/9/2020,144.88,355967
PCTY,18/9/2020,143.84,422441
PCTY,21/9/2020,146.45,214394
PCTY,22/9/2020,149.89,180961
PCTY,23/9/2020,148.12,261711
PCTY,24/9/2020,145.16,204728
PCTY,25/9/2020,151.73,219601
PCTY,28/9/2020,158.55,362134
PCTY,29/9/2020,162.33,320929
PCTY,30/9/2020,161.42,582754
PCTY,1/10/2020,162.46,432395
PCTY,2/10/2020,164.57,507114
PCTY,5/10/2020,172.04,315476
PCTY,6/10/2020,172.15,387975
PCTY,7/10/2020,179.0,301975
PCTY,8/10/2020,180.43,290322
PCTY,9/10/2020,183.94,260490
PCTY,12/10/2020,188.72,335313
PCTY,13/10/2020,189.05,277655
PCTY,14/10/2020,190.36,255365
PCTY,15/10/2020,193.93,281609
PCTY,16/10/2020,192.8,220480
PCTY,19/10/2020,191.57,238756
PCTY,20/10/2020,190.21,173439
PCTY,21/10/2020,186.63,241670
PCTY,22/10/2020,185.94,246335
PCTY,23/10/2020,190.81,173127
PCTY,26/10/2020,188.64,209239
PCTY,27/10/2020,190.04,304017
PCTY,28/10/2020,186.13,209941
PCTY,29/10/2020,188.75,303969
PCTY,30/10/2020,185.52,366754
PCTY,2/11/2020,180.56,315643
PCTY,3/11/2020,186.19,235202
PCTY,4/11/2020,202.05,503850
PCTY,5/11/2020,191.02,1099171
PCTY,6/11/2020,189.33,475647
PCTY,9/11/2020,204.49,644398
PCTY,10/11/2020,196.14,469679
PCTY,11/11/2020,193.2,298508
PCTY,12/11/2020,192.23,205296
PCTY,13/11/2020,189.14,319864
PCTY,16/11/2020,184.02,456623
PCTY,17/11/2020,186.75,273061
PCTY,18/11/2020,191.69,286077
PCTY,19/11/2020,193.45,307615
PCTY,20/11/2020,194.87,202193
PCTY,23/11/2020,195.15,137852
PCTY,24/11/2020,193.7,161489
PCTY,25/11/2020,195.06,164359
PCTY,27/11/2020,200.37,105217
PCTY,30/11/2020,196.6,348861
PCTY,1/12/2020,199.54,353563
PCTY,2/12/2020,194.77,249167
PCTY,3/12/2020,195.81,265130
PCTY,4/12/2020,195.72,234159
PCTY,7/12/2020,194.21,669473
PCTY,8/12/2020,196.06,771410
PCTY,9/12/2020,186.91,226539
PCTY,10/12/2020,189.46,237023
PCTY,11/12/2020,192.11,303589
PCTY,14/12/2020,193.99,362946
PCTY,15/12/2020,192.53,298246
PCTY,16/12/2020,192.95,345249
PCTY,17/12/2020,198.63,319197
PCTY,18/12/2020,201.79,809232
PCTY,21/12/2020,204.12,322587
PCTY,22/12/2020,212.8,329204
PCTY,23/12/2020,214.88,304485
PCTY,24/12/2020,214.28,83480
PCTY,28/12/2020,212.12,255280
PCTY,29/12/2020,208.21,252576
PCTY,30/12/2020,206.64,192079
PCTY,31/12/2020,205.91,310132
PYPL,6/1/2016,33.98,8441271
PYPL,7/1/2016,33.13,11041083
PYPL,8/1/2016,32.69,7848846
PYPL,11/1/2016,33.04,8937358
PYPL,12/1/2016,33.08,7853995
PYPL,13/1/2016,32.12,8069449
PYPL,14/1/2016,32.87,7749477
PYPL,15/1/2016,32.31,12174356
PYPL,19/1/2016,32.2,6674703
PYPL,20/1/2016,31.2,13170588
PYPL,21/1/2016,31.2,9978942
PYPL,22/1/2016,31.69,9443981
PYPL,25/1/2016,31.47,7591779
PYPL,26/1/2016,31.97,8616958
PYPL,27/1/2016,31.59,12711682
PYPL,28/1/2016,34.24,20378569
PYPL,29/1/2016,36.14,21201081
PYPL,1/2/2016,37.08,17356043
PYPL,2/2/2016,36.83,17310567
PYPL,3/2/2016,37.01,14543103
PYPL,4/2/2016,37.17,10212258
PYPL,5/2/2016,35.07,16245837
PYPL,8/2/2016,33.61,20628966
PYPL,9/2/2016,32.7,16439154
PYPL,10/2/2016,32.9,8636453
PYPL,11/2/2016,33.52,13170076
PYPL,12/2/2016,34.3,9437119
PYPL,16/2/2016,35.46,9152381
PYPL,17/2/2016,36.36,12070600
PYPL,18/2/2016,36.31,9022079
PYPL,19/2/2016,35.76,9652780
PYPL,22/2/2016,36.0,10476243
PYPL,23/2/2016,35.48,8415202
PYPL,24/2/2016,36.47,8091152
PYPL,25/2/2016,36.74,5209549
PYPL,26/2/2016,37.49,8594979
PYPL,29/2/2016,38.14,23939899
PYPL,1/3/2016,39.25,14085282
PYPL,2/3/2016,39.16,12895941
PYPL,3/3/2016,39.02,7656878
PYPL,4/3/2016,39.04,7200095
PYPL,7/3/2016,38.98,5340266
PYPL,8/3/2016,38.16,6012691
PYPL,9/3/2016,38.57,4990510
PYPL,10/3/2016,38.49,7655723
PYPL,11/3/2016,39.49,9539513
PYPL,14/3/2016,39.38,5299665
PYPL,15/3/2016,39.27,5013862
PYPL,16/3/2016,39.84,6363503
PYPL,17/3/2016,39.93,9789562
PYPL,18/3/2016,39.41,15132391
PYPL,21/3/2016,41.14,13432446
PYPL,22/3/2016,41.32,10552302
PYPL,23/3/2016,40.52,8104680
PYPL,24/3/2016,38.92,15040554
PYPL,28/3/2016,38.74,6192899
PYPL,29/3/2016,39.53,5694000
PYPL,30/3/2016,39.04,5246797
PYPL,31/3/2016,38.6,8086983
PYPL,1/4/2016,39.4,6982014
PYPL,4/4/2016,38.79,5381340
PYPL,5/4/2016,38.55,5364753
PYPL,6/4/2016,39.16,5526193
PYPL,7/4/2016,38.28,7294453
PYPL,8/4/2016,38.41,7822305
PYPL,11/4/2016,38.06,5428928
PYPL,12/4/2016,37.8,7677829
PYPL,13/4/2016,38.79,7082364
PYPL,14/4/2016,38.64,4590156
PYPL,15/4/2016,38.58,5239576
PYPL,18/4/2016,39.64,6433030
PYPL,19/4/2016,39.24,5915827
PYPL,20/4/2016,40.08,7723520
PYPL,21/4/2016,40.1,5539350
PYPL,22/4/2016,40.31,6433904
PYPL,25/4/2016,39.82,7934207
PYPL,26/4/2016,39.73,5271169
PYPL,27/4/2016,40.01,12727635
PYPL,28/4/2016,40.07,17799975
PYPL,29/4/2016,39.18,10001401
PYPL,2/5/2016,39.02,6777514
PYPL,3/5/2016,38.36,9146618
PYPL,4/5/2016,38.31,8121646
PYPL,5/5/2016,38.95,7127183
PYPL,6/5/2016,39.48,6566908
PYPL,9/5/2016,39.62,5860985
PYPL,10/5/2016,40.11,6589127
PYPL,11/5/2016,39.71,5995494
PYPL,12/5/2016,39.51,6323088
PYPL,13/5/2016,39.48,5885930
PYPL,16/5/2016,39.3,10316036
PYPL,17/5/2016,39.065,10746107
PYPL,18/5/2016,38.98,10393509
PYPL,19/5/2016,37.65,17041329
PYPL,20/5/2016,37.53,12497204
PYPL,23/5/2016,38.07,9083796
PYPL,24/5/2016,38.92,7555190
PYPL,25/5/2016,38.76,6561151
PYPL,26/5/2016,38.07,5894744
PYPL,27/5/2016,38.09,5863610
PYPL,31/5/2016,37.79,12231362
PYPL,1/6/2016,38.31,5458457
PYPL,2/6/2016,38.56,4659221
PYPL,3/6/2016,38.33,4986042
PYPL,6/6/2016,38.1,5065932
PYPL,7/6/2016,37.57,6324422
PYPL,8/6/2016,37.55,8667370
PYPL,9/6/2016,37.13,10206706
PYPL,10/6/2016,36.77,7741351
PYPL,13/6/2016,36.54,8215970
PYPL,14/6/2016,37.16,10281933
PYPL,15/6/2016,36.84,7092048
PYPL,16/6/2016,36.97,6106029
PYPL,17/6/2016,36.97,7947873
PYPL,20/6/2016,36.86,7789608
PYPL,21/6/2016,36.16,12816091
PYPL,22/6/2016,36.0,9292358
PYPL,23/6/2016,36.66,4808720
PYPL,24/6/2016,35.08,17647191
PYPL,27/6/2016,34.2,11219538
PYPL,28/6/2016,35.24,12408155
PYPL,29/6/2016,35.77,9520385
PYPL,30/6/2016,36.51,9152990
PYPL,1/7/2016,36.35,7260381
PYPL,5/7/2016,36.12,5321119
PYPL,6/7/2016,35.93,7821280
PYPL,7/7/2016,36.32,7326735
PYPL,8/7/2016,37.36,6828882
PYPL,11/7/2016,38.15,10096189
PYPL,12/7/2016,38.79,10006323
PYPL,13/7/2016,39.28,12458481
PYPL,14/7/2016,39.96,9683504
PYPL,15/7/2016,39.09,8140573
PYPL,18/7/2016,38.92,7877439
PYPL,19/7/2016,39.37,8120130
PYPL,20/7/2016,40.05,11189094
PYPL,21/7/2016,40.13,13363317
PYPL,22/7/2016,37.42,36397318
PYPL,25/7/2016,37.78,16904133
PYPL,26/7/2016,37.69,10279223
PYPL,27/7/2016,37.22,8894242
PYPL,28/7/2016,37.22,5111331
PYPL,29/7/2016,37.24,6850060
PYPL,1/8/2016,37.06,5473949
PYPL,2/8/2016,36.54,5997704
PYPL,3/8/2016,36.58,7663836
PYPL,4/8/2016,37.3,7507761
PYPL,5/8/2016,38.1,7670438
PYPL,8/8/2016,37.91,6101319
PYPL,9/8/2016,38.1,5049127
PYPL,10/8/2016,38.07,5546799
PYPL,11/8/2016,38.46,5999407
PYPL,12/8/2016,38.51,6527984
PYPL,15/8/2016,38.46,4548206
PYPL,16/8/2016,38.38,6170765
PYPL,17/8/2016,38.14,5263987
PYPL,18/8/2016,38.22,3881084
PYPL,19/8/2016,38.09,5107878
PYPL,22/8/2016,38.11,10704362
PYPL,23/8/2016,37.86,6066416
PYPL,24/8/2016,37.52,5914176
PYPL,25/8/2016,37.51,5132089
PYPL,26/8/2016,37.65,4177726
PYPL,29/8/2016,37.29,4780712
PYPL,30/8/2016,37.0,6873648
PYPL,31/8/2016,37.15,7166276
PYPL,1/9/2016,36.83,10412233
PYPL,2/9/2016,37.07,6726906
PYPL,6/9/2016,37.18,6416930
PYPL,7/9/2016,38.56,10817701
PYPL,8/9/2016,39.27,12037292
PYPL,9/9/2016,38.01,10747079
PYPL,12/9/2016,38.77,8635027
PYPL,13/9/2016,39.86,17924853
PYPL,14/9/2016,39.96,13062293
PYPL,15/9/2016,40.83,12720951
PYPL,16/9/2016,40.7,11909449
PYPL,19/9/2016,40.01,7574483
PYPL,20/9/2016,39.69,5563314
PYPL,21/9/2016,40.29,5378400
PYPL,22/9/2016,40.49,5691048
PYPL,23/9/2016,40.07,6234613
PYPL,26/9/2016,40.34,9054362
PYPL,27/9/2016,41.06,8674079
PYPL,28/9/2016,40.97,6751179
PYPL,29/9/2016,40.39,7953014
PYPL,30/9/2016,40.97,8685607
PYPL,3/10/2016,40.59,6924977
PYPL,4/10/2016,40.78,5046632
PYPL,5/10/2016,40.44,6128205
PYPL,6/10/2016,40.18,6312037
PYPL,7/10/2016,39.88,6109946
PYPL,10/10/2016,39.86,6636680
PYPL,11/10/2016,39.19,9955667
PYPL,12/10/2016,39.53,7039942
PYPL,13/10/2016,39.2,7865587
PYPL,14/10/2016,39.24,6647595
PYPL,17/10/2016,39.48,5279515
PYPL,18/10/2016,39.83,5475850
PYPL,19/10/2016,40.24,6587733
PYPL,20/10/2016,40.09,13337494
PYPL,21/10/2016,44.15,37554668
PYPL,24/10/2016,43.87,19079031
PYPL,25/10/2016,43.31,9463932
PYPL,26/10/2016,42.33,10918791
PYPL,27/10/2016,41.69,9447256
PYPL,28/10/2016,41.76,11979238
PYPL,31/10/2016,41.66,7159986
PYPL,1/11/2016,41.54,9398950
PYPL,2/11/2016,41.35,7947621
PYPL,3/11/2016,41.19,6239903
PYPL,4/11/2016,40.9,6541343
PYPL,7/11/2016,41.28,7904865
PYPL,8/11/2016,41.58,6968107
PYPL,9/11/2016,41.26,9744400
PYPL,10/11/2016,40.45,12097577
PYPL,11/11/2016,40.08,10776524
PYPL,14/11/2016,38.81,17877790
PYPL,15/11/2016,38.94,16038229
PYPL,16/11/2016,39.07,12730896
PYPL,17/11/2016,39.88,9758539
PYPL,18/11/2016,40.08,9521525
PYPL,21/11/2016,40.63,6667226
PYPL,22/11/2016,40.33,7734699
PYPL,23/11/2016,40.05,5770587
PYPL,25/11/2016,40.26,2324478
PYPL,28/11/2016,39.96,4170587
PYPL,29/11/2016,39.89,5083663
PYPL,30/11/2016,39.28,8420727
PYPL,1/12/2016,38.34,11265567
PYPL,2/12/2016,38.62,6335151
PYPL,5/12/2016,38.99,5053862
PYPL,6/12/2016,38.98,5954455
PYPL,7/12/2016,39.45,7012032
PYPL,8/12/2016,39.61,6102590
PYPL,9/12/2016,39.65,3923741
PYPL,12/12/2016,39.43,4474526
PYPL,13/12/2016,39.43,6385892
PYPL,14/12/2016,39.55,4658726
PYPL,15/12/2016,39.54,6418929
PYPL,16/12/2016,39.32,9786253
PYPL,19/12/2016,39.44,4268583
PYPL,20/12/2016,39.74,3637161
PYPL,21/12/2016,40.09,6768561
PYPL,22/12/2016,39.68,5064974
PYPL,23/12/2016,39.58,3379149
PYPL,27/12/2016,39.72,2660152
PYPL,28/12/2016,39.57,3292367
PYPL,29/12/2016,39.96,3707957
PYPL,30/12/2016,39.47,5012053
PYPL,3/1/2017,40.25,8247354
PYPL,4/1/2017,41.0,6806386
PYPL,5/1/2017,41.06,6431957
PYPL,6/1/2017,41.45,5586404
PYPL,9/1/2017,41.4,3943868
PYPL,10/1/2017,41.08,4174906
PYPL,11/1/2017,41.28,4425295
PYPL,12/1/2017,41.56,3840529
PYPL,13/1/2017,41.6,3917699
PYPL,17/1/2017,41.27,5932904
PYPL,18/1/2017,41.35,4706020
PYPL,19/1/2017,41.27,4718177
PYPL,20/1/2017,41.69,6868514
PYPL,23/1/2017,41.62,8497050
PYPL,24/1/2017,41.96,6107190
PYPL,25/1/2017,41.71,9253596
PYPL,26/1/2017,41.5,11838127
PYPL,27/1/2017,40.27,22749197
PYPL,30/1/2017,39.86,11486023
PYPL,31/1/2017,39.78,9100057
PYPL,1/2/2017,39.31,8860416
PYPL,2/2/2017,39.58,8736786
PYPL,3/2/2017,39.59,7131059
PYPL,6/2/2017,39.74,8206410
PYPL,7/2/2017,40.02,7956319
PYPL,8/2/2017,40.88,7398987
PYPL,9/2/2017,40.83,6467576
PYPL,10/2/2017,40.58,6248231
PYPL,13/2/2017,41.17,6260907
PYPL,14/2/2017,41.62,6496404
PYPL,15/2/2017,41.87,7124617
PYPL,16/2/2017,42.15,5730802
PYPL,17/2/2017,41.96,5106063
PYPL,21/2/2017,42.43,5874724
PYPL,22/2/2017,42.42,4316768
PYPL,23/2/2017,42.53,5456296
PYPL,24/2/2017,43.07,6769528
PYPL,27/2/2017,42.64,5026742
PYPL,28/2/2017,42.0,6956821
PYPL,1/3/2017,42.43,6003750
PYPL,2/3/2017,42.77,4572587
PYPL,3/3/2017,43.03,4214435
PYPL,6/3/2017,42.87,6032844
PYPL,7/3/2017,42.89,4404707
PYPL,8/3/2017,42.79,4573934
PYPL,9/3/2017,42.92,3487918
PYPL,10/3/2017,42.99,4636199
PYPL,13/3/2017,42.59,5527468
PYPL,14/3/2017,42.1,5888061
PYPL,15/3/2017,42.39,4291806
PYPL,16/3/2017,42.4,3998562
PYPL,17/3/2017,43.08,12309652
PYPL,20/3/2017,43.16,6686901
PYPL,21/3/2017,42.64,7838436
PYPL,22/3/2017,43.19,6513341
PYPL,23/3/2017,43.14,7176360
PYPL,24/3/2017,43.13,5739538
PYPL,27/3/2017,43.08,3850321
PYPL,28/3/2017,43.15,4396544
PYPL,29/3/2017,43.24,3951121
PYPL,30/3/2017,43.54,5691682
PYPL,31/3/2017,43.02,5177925
PYPL,3/4/2017,42.63,7772986
PYPL,4/4/2017,42.72,4681835
PYPL,5/4/2017,42.89,5292287
PYPL,6/4/2017,42.9,5395420
PYPL,7/4/2017,43.04,4861189
PYPL,10/4/2017,43.05,4579501
PYPL,11/4/2017,42.69,4856260
PYPL,12/4/2017,42.49,5800144
PYPL,13/4/2017,42.55,3631442
PYPL,17/4/2017,43.1,3151602
PYPL,18/4/2017,43.09,3711648
PYPL,19/4/2017,43.3,4913855
PYPL,20/4/2017,43.69,4811155
PYPL,21/4/2017,43.81,8015796
PYPL,24/4/2017,44.27,4643797
PYPL,25/4/2017,44.71,7827949
PYPL,26/4/2017,44.41,9846931
PYPL,27/4/2017,47.15,34420209
PYPL,28/4/2017,47.72,11642778
PYPL,1/5/2017,47.54,14537516
PYPL,2/5/2017,49.05,16820809
PYPL,3/5/2017,49.02,11613055
PYPL,4/5/2017,48.91,7148798
PYPL,5/5/2017,49.3,4876241
PYPL,8/5/2017,49.17,6641007
PYPL,9/5/2017,49.22,4774764
PYPL,10/5/2017,49.79,6507686
PYPL,11/5/2017,49.7,5547776
PYPL,12/5/2017,49.37,4933734
PYPL,15/5/2017,49.77,4705853
PYPL,16/5/2017,50.34,5347215
PYPL,17/5/2017,49.05,6598437
PYPL,18/5/2017,49.11,9932138
PYPL,19/5/2017,49.39,7813796
PYPL,22/5/2017,49.77,13144888
PYPL,23/5/2017,50.13,7134231
PYPL,24/5/2017,51.05,6311013
PYPL,25/5/2017,50.93,4950501
PYPL,26/5/2017,51.19,4780790
PYPL,30/5/2017,51.06,5550300
PYPL,31/5/2017,52.21,11107174
PYPL,1/6/2017,53.16,13898324
PYPL,2/6/2017,53.52,9121796
PYPL,5/6/2017,53.8,9656350
PYPL,6/6/2017,53.4,6307991
PYPL,7/6/2017,53.85,6368670
PYPL,8/6/2017,54.39,6369854
PYPL,9/6/2017,53.4,11174120
PYPL,12/6/2017,52.16,15765578
PYPL,13/6/2017,52.06,10411769
PYPL,14/6/2017,51.9,7132478
PYPL,15/6/2017,52.29,12401612
PYPL,16/6/2017,51.84,10931122
PYPL,19/6/2017,52.93,5643921
PYPL,20/6/2017,52.52,4578671
PYPL,21/6/2017,53.54,8016526
PYPL,22/6/2017,53.87,9673131
PYPL,23/6/2017,54.33,6257335
PYPL,26/6/2017,53.74,4890334
PYPL,27/6/2017,52.73,7706779
PYPL,28/6/2017,54.39,7934293
PYPL,29/6/2017,53.42,11616229
PYPL,30/6/2017,53.67,8234950
PYPL,3/7/2017,52.87,4831590
PYPL,5/7/2017,54.61,9800564
PYPL,6/7/2017,53.47,7447943
PYPL,7/7/2017,53.97,4948120
PYPL,10/7/2017,54.94,10469616
PYPL,11/7/2017,54.76,9011496
PYPL,12/7/2017,56.55,17490783
PYPL,13/7/2017,57.9,14795531
PYPL,14/7/2017,57.16,11777059
PYPL,17/7/2017,57.58,5803328
PYPL,18/7/2017,58.96,9477534
PYPL,19/7/2017,58.35,9706707
PYPL,20/7/2017,59.09,8057396
PYPL,21/7/2017,58.67,7545010
PYPL,24/7/2017,58.58,6429338
PYPL,25/7/2017,58.26,8514021
PYPL,26/7/2017,58.79,13615557
PYPL,27/7/2017,60.15,22713432
PYPL,28/7/2017,59.2,10800785
PYPL,31/7/2017,58.55,7400741
PYPL,1/8/2017,59.34,9079118
PYPL,2/8/2017,59.12,6517344
PYPL,3/8/2017,58.42,6259966
PYPL,4/8/2017,58.86,6174328
PYPL,7/8/2017,59.62,5888220
PYPL,8/8/2017,59.48,6001864
PYPL,9/8/2017,59.67,6023896
PYPL,10/8/2017,58.02,9571160
PYPL,11/8/2017,58.04,6962121
PYPL,14/8/2017,59.06,7561812
PYPL,15/8/2017,59.69,6483473
PYPL,16/8/2017,60.29,5746963
PYPL,17/8/2017,59.29,6744200
PYPL,18/8/2017,59.44,4653341
PYPL,21/8/2017,59.4,4243191
PYPL,22/8/2017,60.84,5835707
PYPL,23/8/2017,60.05,4531978
PYPL,24/8/2017,60.0,4045282
PYPL,25/8/2017,59.97,4087413
PYPL,28/8/2017,60.53,4660643
PYPL,29/8/2017,61.01,4359308
PYPL,30/8/2017,61.77,5695990
PYPL,31/8/2017,61.68,6145817
PYPL,1/9/2017,61.46,3440389
PYPL,5/9/2017,61.27,5719134
PYPL,6/9/2017,61.24,5350878
PYPL,7/9/2017,62.0,5022747
PYPL,8/9/2017,61.13,4942551
PYPL,11/9/2017,62.64,8266266
PYPL,12/9/2017,62.56,6263515
PYPL,13/9/2017,62.04,6370784
PYPL,14/9/2017,62.24,5695725
PYPL,15/9/2017,62.5,9898854
PYPL,18/9/2017,62.92,7598555
PYPL,19/9/2017,63.83,7723216
PYPL,20/9/2017,64.74,11825061
PYPL,21/9/2017,64.63,6587139
PYPL,22/9/2017,65.08,6743757
PYPL,25/9/2017,63.5,13156910
PYPL,26/9/2017,62.94,8551871
PYPL,27/9/2017,63.33,7380726
PYPL,28/9/2017,63.93,4147985
PYPL,29/9/2017,64.03,6891295
PYPL,2/10/2017,64.18,5163335
PYPL,3/10/2017,64.22,5633112
PYPL,4/10/2017,64.01,4438833
PYPL,5/10/2017,65.82,7445661
PYPL,6/10/2017,66.05,6122368
PYPL,9/10/2017,66.23,5517941
PYPL,10/10/2017,66.04,5831798
PYPL,11/10/2017,67.78,12005648
PYPL,12/10/2017,68.86,8888300
PYPL,13/10/2017,68.66,8640690
PYPL,16/10/2017,67.31,9581821
PYPL,17/10/2017,66.67,10843963
PYPL,18/10/2017,67.26,8076433
PYPL,19/10/2017,67.25,14546383
PYPL,20/10/2017,70.97,34282802
PYPL,23/10/2017,69.8,12232484
PYPL,24/10/2017,70.21,12280444
PYPL,25/10/2017,71.02,12755811
PYPL,26/10/2017,71.34,8015095
PYPL,27/10/2017,71.06,9256556
PYPL,30/10/2017,71.15,7215987
PYPL,31/10/2017,72.56,7555330
PYPL,1/11/2017,72.38,6655600
PYPL,2/11/2017,72.25,4535638
PYPL,3/11/2017,73.39,6726393
PYPL,6/11/2017,74.74,10156293
PYPL,7/11/2017,74.41,7026585
PYPL,8/11/2017,74.77,7593063
PYPL,9/11/2017,74.1,8875485
PYPL,10/11/2017,73.99,5714571
PYPL,13/11/2017,74.03,6187837
PYPL,14/11/2017,74.49,6281490
PYPL,15/11/2017,73.43,6232485
PYPL,16/11/2017,77.7,12856516
PYPL,17/11/2017,76.38,11886686
PYPL,20/11/2017,76.01,6841836
PYPL,21/11/2017,77.77,10603105
PYPL,22/11/2017,77.57,8073499
PYPL,24/11/2017,78.57,4306578
PYPL,27/11/2017,77.84,6780920
PYPL,28/11/2017,77.79,8741506
PYPL,29/11/2017,73.25,25202112
PYPL,30/11/2017,75.73,15962025
PYPL,1/12/2017,75.3,13387754
PYPL,4/12/2017,70.97,26283639
PYPL,5/12/2017,71.2,16634001
PYPL,6/12/2017,73.14,9331407
PYPL,7/12/2017,73.69,7937722
PYPL,8/12/2017,72.91,8350428
PYPL,11/12/2017,73.29,6421869
PYPL,12/12/2017,73.62,6573512
PYPL,13/12/2017,74.09,7196416
PYPL,14/12/2017,74.26,7519576
PYPL,15/12/2017,75.65,12543854
PYPL,18/12/2017,75.32,8361091
PYPL,19/12/2017,74.5,7753123
PYPL,20/12/2017,74.0,6121321
PYPL,21/12/2017,74.02,4763864
PYPL,22/12/2017,73.89,3894977
PYPL,26/12/2017,74.27,4919144
PYPL,27/12/2017,74.59,4461486
PYPL,28/12/2017,74.17,3810176
PYPL,29/12/2017,73.62,4496563
PYPL,2/1/2018,73.84,7296534
PYPL,3/1/2018,76.75,9945418
PYPL,4/1/2018,76.73,8650007
PYPL,5/1/2018,78.7,11822129
PYPL,8/1/2018,79.05,7963556
PYPL,9/1/2018,79.19,9620434
PYPL,10/1/2018,79.37,6248619
PYPL,11/1/2018,79.75,6267464
PYPL,12/1/2018,80.54,6891095
